Proveedor,RUC_PROVEEDOR,División,Departamento,Fecha Proceso,Documento (OC - GR),Marca,Tipo Producto,Tipo Marca,Sucursal Destino,MH,Tarifas S/. CROSS,Tarifas S/. PICK,Tarifas S/. DEV,Unidades CROSS,Unidades PICK,Unidades DEV,Stock S/. CROSS,Stock S/. PICK,Stock S/. DEV,Costo Log S/. CROSS,Costo Log S/. PICK,Costo Log S/. DEV
MANUFACTURAS SAN ISIDRO,2010129885,MUJER,MARCAS JUVENIL NACIONAL MUJER,29/12/2021,2480075,PIONIER,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,183,,,8055.66,,,40.93,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,21/12/2021,2477164,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,0.54,0.00,,2360,,,143510.08,,,1266.69,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,21/12/2021,2477164,NIKE,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,328,,,17885.84,,,73.35,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,21/12/2021,2476878,NIKE,PQ,TERCERAS,CD Villa El Salvador,RTW,0.17,0.00,,1528,,,64633.98,,,264.96,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,21/12/2021,2476903,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,0.54,0.00,,408,,,13260,,,218.99,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,21/12/2021,2476909,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,0.00,2.38,,,72,,,2340,,,171.22,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,21/12/2021,2476888,NIKE,PQ,TERCERAS,CD Villa El Salvador,RTW,0.00,0.17,,,140,,,6797.6,,,24.28,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,29/12/2021,2479739,NIKE,PQ,TERCERAS,CD Villa El Salvador,RTW,0.00,0.17,,,30,,,1636.1,,,5.20,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,29/12/2021,2479714,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,0.54,0.00,,12,,,654.36,,,6.44,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,29/12/2021,2479715,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,0.00,2.38,,,36,,,4607.28,,,85.61,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,29/12/2021,2479716,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,0.54,0.00,,120,,,13154.4,,,64.41,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,29/12/2021,2479711,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,0.00,2.38,,,108,,,10516.44,,,256.82,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,29/12/2021,2479713,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,0.00,2.38,,,6,,,327.18,,,14.27,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,29/12/2021,2479710,NIKE,PQ,TERCERAS,CD Villa El Salvador,RTW,0.00,0.17,,,25,,,1859.05,,,4.34,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,29/12/2021,2479709,NIKE,PQ,TERCERAS,CD Villa El Salvador,RTW,0.17,0.00,,175,,,12352.45,,,30.35,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,29/12/2021,2479740,NIKE,PQ,TERCERAS,CD Villa El Salvador,RTW,0.17,0.00,,320,,,18553.4,,,55.49,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,29/12/2021,2479712,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,0.54,0.00,,24,,,5935.92,,,12.88,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,27/12/2021,2478078,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,0.00,2.38,,,190,,,12510.08,,,451.82,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,27/12/2021,2478078,NIKE,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,,,8,,,436.24,,,7.42,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,27/12/2021,2479736,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,0.00,2.38,,,108,,,5295.24,,,256.82,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,27/12/2021,2479736,NIKE,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,,,12,,,654.36,,,11.14,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,27/12/2021,2479584,NIKE,PQ,TERCERAS,CD Villa El Salvador,RTW,0.17,0.00,,480,,,20889.6,,,83.23,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,27/12/2021,2479737,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,0.54,0.00,,1260,,,61777.8,,,676.29,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,27/12/2021,2479737,NIKE,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,336,,,18322.08,,,75.14,,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,27/12/2021,2478486,NIKE,PQ,TERCERAS,CD Villa El Salvador,RTW,0.00,0.17,,,73,,,3903.72,,,12.66,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,27/12/2021,2479586,NIKE,PQ,TERCERAS,CD Villa El Salvador,RTW,0.00,0.17,,,96,,,4177.92,,,16.65,
EQUIPERU S.A.C.,2042248819,DEPORTES,TEXTIL TERCEROS DEPORTES,27/12/2021,2478483,NIKE,PQ,TERCERAS,CD Villa El Salvador,RTW,0.17,0.00,,371,,,19713.6,,,64.33,,
EQUIPERU S.A.C.,2042248819,DEPORTES,ZAPATILLAS TERCERO,21/12/2021,2477216,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,108,,,17127,,,159.41,
EQUIPERU S.A.C.,2042248819,DEPORTES,ZAPATILLAS TERCERO,21/12/2021,2477211,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,72,,,12783.84,,,106.27,
EQUIPERU S.A.C.,2042248819,DEPORTES,ZAPATILLAS TERCERO,21/12/2021,2477201,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,300,,,50335.44,,,100.64,,
EQUIPERU S.A.C.,2042248819,DEPORTES,ZAPATILLAS TERCERO,21/12/2021,2477213,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,480,,,76413.6,,,161.02,,
EQUIPERU S.A.C.,2042248819,DEPORTES,ZAPATILLAS TERCERO,29/12/2021,2479551,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,24,,,4217.28,,,35.42,
EQUIPERU S.A.C.,2042248819,DEPORTES,ZAPATILLAS TERCERO,29/12/2021,2479554,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,156,,,27412.32,,,52.33,,
EQUIPERU S.A.C.,2042248819,DEPORTES,ZAPATILLAS TERCERO,27/12/2021,2477984,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,216,,,35575.2,,,72.46,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO JUVENIL URBANO,21/12/2021,2477132,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,264,,,24575.76,,,88.56,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO JUVENIL URBANO,21/12/2021,2477585,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,228,,,21687.72,,,76.48,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO JUVENIL URBANO,21/12/2021,2477133,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,24,,,2234.16,,,35.42,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO JUVENIL URBANO,29/12/2021,2479508,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,72,,,6041.52,,,106.27,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO JUVENIL URBANO,29/12/2021,2479503,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,792,,,66456.72,,,265.68,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO JUVENIL URBANO,27/12/2021,2479624,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,252,,,23458.68,,,84.54,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO JUVENIL URBANO,27/12/2021,2479623,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,24,,,2234.16,,,35.42,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO MUJER URBANO,21/12/2021,2477149,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,36,,,4937.76,,,12.08,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO MUJER URBANO,21/12/2021,2477188,NIKE,RTW,TERCERAS,CD Villa El Salvador,RTW,0.00,2.38,,,108,,,16928.64,,,256.82,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO MUJER URBANO,21/12/2021,2477180,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,12,,,1645.92,,,17.71,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO MUJER URBANO,29/12/2021,2479529,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,24,,,3556.32,,,35.42,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO MUJER URBANO,29/12/2021,2479527,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,120,,,17781.6,,,40.26,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO MUJER URBANO,27/12/2021,2479317,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,60,,,8229.6,,,88.56,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO HOMBRE URBANO,21/12/2021,2477135,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,624,,,113218.32,,,209.33,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO HOMBRE URBANO,21/12/2021,2477142,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,108,,,17060.64,,,159.41,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO HOMBRE URBANO,29/12/2021,2479512,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,192,,,28450.56,,,64.41,,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO HOMBRE URBANO,29/12/2021,2479519,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,12,,,1778.16,,,17.71,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO HOMBRE URBANO,27/12/2021,2479316,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,12,,,918.84,,,17.71,
EQUIPERU S.A.C.,2042248819,CALZADO,TERCERA CALZADO HOMBRE URBANO,27/12/2021,2479311,NIKE,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,72,,,5513.04,,,24.15,,
BETA PERU S.A.,2013644136,MUJER,MARCAS CORSETERIA NACIONAL,21/12/2021,2475437,CACHET,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,,925,,,22557.57,,,160.40,,
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,21/12/2021,2477522,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,1593,,,95288.82,,,356.26,,
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,21/12/2021,2477181,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,869,,,70157.9,,,194.34,,
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,22/12/2021,2477522,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,129,,,9275.1,,,28.85,,
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,22/12/2021,2477181,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,2009,,,109414.2,,,449.29,,
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,23/12/2021,2477522,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,492,,,38798.3,,,110.03,,
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,23/12/2021,2477181,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,1772,,,115498,,,396.29,,
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,28/12/2021,2477522,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,648,,,57022.68,,,144.92,,
CONSORCIO ALTA MODA S.R.L.,2054618310,MUJER,MARCAS JUVENIL NACIONAL MUJER,28/12/2021,2477181,SODA BLUES,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,495,,,40456.4,,,110.70,,
SKECHERS PERU S.A.,2060050854,DEPORTES,ZAPATILLAS TERCERO,27/12/2021,2479112,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,1019,,,102745.28,,,341.83,,
SKECHERS PERU S.A.,2060050854,DEPORTES,ZAPATILLAS TERCERO,27/12/2021,2479111,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,46,,,5798.32,,,67.90,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO JUVENIL URBANO,28/12/2021,2479574,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,60,,,3542.88,,,20.13,,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO JUVENIL URBANO,28/12/2021,2479573,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,36,,,2148.96,,,53.14,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO MUJER URBANO,21/12/2021,2475573,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,984,,,102305.28,,,330.09,,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO MUJER URBANO,21/12/2021,2475579,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,288,,,25090.56,,,96.61,,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO MUJER URBANO,29/12/2021,2479758,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,108,,,7840.8,,,159.41,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO MUJER URBANO,29/12/2021,2479759,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,768,,,55466.4,,,257.63,,
SKECHERS PERU S.A.,2060050854,CALZADO,TERCERA CALZADO MUJER URBANO,28/12/2021,2479562,SKECHERS,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,36,,,3088.8,,,53.14,
KP DESIGN S.A.C.,2039275155,MUJER,MARCAS JUVENIL NACIONAL MUJER,22/12/2021,2477949,KAYRA POBLET PERFECT FIT,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,1610,,,55095.08,,,360.06,,
KP DESIGN S.A.C.,2039275155,MUJER,MARCAS JUVENIL NACIONAL MUJER,27/12/2021,2477949,KAYRA POBLET PERFECT FIT,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,2041,,,137417.31,,,456.45,,
NEWELL BRANDS DE PERU SAC,2051472012,ELECTROHOGAR,ELECTRODOMESTICOS,22/12/2021,2471566,OSTER,SB,TERCERAS,CD Villa El Salvador,SB,0.00,1.58,,,134,,,49745.28,,,211.82,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,22/12/2021,2479115,MICHAEL KORS,PQ,TERCERAS,CD Villa El Salvador,J&C,0.17,0.00,,5,,,778.6,,,0.87,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,22/12/2021,2479115,BOBBI BROWN,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,,18,,,1641.13,,,3.22,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,22/12/2021,2477607,DONNA KARAN,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,,26,,,3601.28,,,4.65,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,22/12/2021,2477607,MICHAEL KORS,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,,9,,,875.07,,,1.61,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,22/12/2021,2477189,ESTEE LAUDER,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,,214,,,36168.14,,,38.29,,
CELA COSMETICOS PERU S.A.C.,2051373570,BELLEZA,PERF. SELECTIVA,22/12/2021,2477606,MICHAEL KORS,J&C,TERCERAS,CD Villa El Salvador,J&C,0.18,0.00,,32,,,2275.84,,,5.73,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,27/12/2021,2477476,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,0.00,0.93,,,336,,,18463.02,,,311.84,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,27/12/2021,2477944,UNDER ARMOUR,PQ,TERCERAS,CD Villa El Salvador,FLT,0.00,0.17,,,64,,,2552.8,,,11.10,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,27/12/2021,2477477,UNDER ARMOUR,FLT,TERCERAS,CD Villa El Salvador,FLT,0.22,0.00,,1755,,,93537.42,,,392.49,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,TEXTIL TERCEROS DEPORTES,27/12/2021,2477945,UNDER ARMOUR,PQ,TERCERAS,CD Villa El Salvador,FLT,0.17,0.00,,348,,,14393.28,,,60.34,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,27/12/2021,2477492,UNDER ARMOUR,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,582,,,72429.24,,,195.24,,
SUPERDEPORTE PLUS PERU S.A.C.,2060089247,DEPORTES,ZAPATILLAS TERCERO,27/12/2021,2477491,UNDER ARMOUR,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,122,,,16946.68,,,180.07,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,22/12/2021,2457274,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,18.26,,,252,,,514358.62,,,4601.24,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,22/12/2021,2471696,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,19.09,,,178,,,379801.04,,,3397.54,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,22/12/2021,2475982,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,13.68,,,30,,,45893.4,,,410.54,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,23/12/2021,2457274,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,15.66,,,56,,,98057.48,,,877.18,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,23/12/2021,2471696,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,13.94,,,168,,,261813.12,,,2342.07,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,LINEA BLANCA,23/12/2021,2475982,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,14.19,,,330,,,523484.68,,,4682.87,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TELEFONIA MOVIL,22/12/2021,2477977,SAMSUNG,J&C,TERCERAS,CD Villa El Salvador,J&C,0.00,6.52,,,250,,,364225,,,1629.10,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TV-VIDEO,22/12/2021,2477061,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,17.38,,,538,,,2090718.16,,,9351.34,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TV-VIDEO,22/12/2021,2477062,SAMSUNG,SBN,TERCERAS,CD Villa El Salvador,SBN,0.00,6.36,,,348,,,495210.96,,,2214.97,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,TV-VIDEO,28/12/2021,2477061,SAMSUNG,BT - OTROS,TERCERAS,CD ALDEA6,BT,0.00,14.79,,,701,,,2317187.78,,,10364.29,
SAMSUNG ELECTRONICS PERU SAC,2030026357,ELECTROHOGAR,AUDIO,29/12/2021,2477067,SAMSUNG,BT - OTROS,TERCERAS,CD Villa El Salvador,BT,0.00,3.14,,,70,,,49068.9,,,219.47,
LAZZOS COMERCIALES SAC,2054674724,CALZADO,TERCERA CALZADO MUJER MODA,21/12/2021,2477609,BEIRA RIO,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,2724,,,158339.28,,,913.79,,
LAZZOS COMERCIALES SAC,2054674724,CALZADO,TERCERA CALZADO MUJER MODA,21/12/2021,2477807,BEIRA RIO,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,1980,,,134435.28,,,664.21,,
LAZZOS COMERCIALES SAC,2054674724,CALZADO,TERCERA CALZADO MUJER MODA,21/12/2021,2477608,BEIRA RIO,SHO,TERCERAS,CD Villa El Salvador,SHO,0.00,1.48,,,84,,,4938.12,,,123.99,
LAZZOS COMERCIALES SAC,2054674724,CALZADO,TERCERA CALZADO MUJER MODA,22/12/2021,2476828,MOLECA,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,2292,,,109893,,,768.87,,
LAZZOS COMERCIALES SAC,2054674724,CALZADO,TERCERA CALZADO MUJER MODA,23/12/2021,2476816,MOLECA,SHO,TERCERAS,CD Villa El Salvador,SHO,0.34,0.00,,3552,,,177500.88,,,1191.55,,
